videoID;Published_at;Video_title;Description;Channel_title;Channel_subscribers;Tags;View_count;Like_count;Dislike_count;Favorite_count;Comment_count
w66dTXBaDqY;2019-12-07T23:00:10.000Z;HATTRICK DE MESSI, GOLAZO DE SUÁREZ, GRIEZMANN Y PALIZA DEL BARÇA (5-2);TWITTER: https://twitter.com/seitan_mister (No tengo ninguna otra cuenta de twitter, ni de instagram, ni de Facebook)    El día que dedicó su 6º Balón de Oro al Camp Nou, Messi anotó un hattrick a golpe de golazos, que eso sí, fue capaz de superar Luis Suárez con un golazo brutal de tacón que de haber marcado otros, estarían hablando de ello durante meses y regalando posters... También anotó un buen gol Griezmann, en un partido con buena actitud del Barça, buen trabajo la 1ª parte ante un rival eso sí muy endeble en defensa que dio la sensación de acortar diferencia sólo por el relax del Barça. De haber apretado, podía haber caído una goleada de escándalo.;Míster  Seitán;-1;HATTRICK MESSI,TACONAZO LUIS SUÁREZ,GRIEZMANN,TAKE KUBO,MISTER SEITAN;111378;6262;198;0;1489
t2tioZndR_I;2019-12-08T16:30:02.000Z;LIKE & DISLIKE: 25 años PlayStation, Arise, Dragon Ball FighterZ, Nuclear Throne...;ÍNDICE DE CONTENIDO:   2:25 - El último tráiler de Dragon Ball FighterZ vuelve a ser una cosa seria 9:15 - Las minas y los muros en Beat Saber 14:40 - Los saltos en el tiempo, jeje, de Arise: A Simple Story 19:55 - COMUNIDAD: El plagio a lo loco en el anuncio japonés de PlayStation 26:35 - Gran Turismo Sport sigue a tope con los torneos 34:00 - Nuclear Throne: Territorial Expansion (se vale sacar tarjetas a mods) 37:10 - El vídeo de Archipel y Polygon por los 25 años de PlayStation (https://youtu.be/XB0mgLo9lEw) 42:20 - COMUNIDAD: Pues de momento nos quedamos sin In the Valley of Gods  SIGUE NUESTROS DIRECTOS DE LUNES A VIERNES A PARTIR DE LAS 18:30 EN https://www.facebook.com/Eurogamer.es/  ►Suscríbete para más contenido molón: http://bit.ly/SUBeurogamer  ►Visita nuestra web para más noticias, artículos y análisis: http://www.eurogamer.es  ►Compra juegos baratos: https://www.instant-gaming.com/es/?igr=eurogamerspain ¡Es seguro y de confianza!   NORMAS PARA COMENTAR  La más importante es comentar con sentido común. Haz bromas, habla de lo que quieras, no te cortes. PERO:  - Sé educado. No insultes. Ayuda a los demás.  - Céntrate en el contenido del vídeo a la hora de comentar.  -No pidas  que salga este  o digas  este no me gusta . Esto se considerará una falta de respeto grave. - Críticas, elogios y comentarios, los que queráis. Siempre y cuando sean constructivos y desde el respeto y la educación.  Sintiéndolo mucho, si vemos que alguien se pasa de la raya nos veremos obligados a borrar el comentario o incluso a banear al usuario temporalmente.   ►Síguenos en Twitter : http://twitter.com/Eurogamer_es ►Hazte fan en Facebook : http://goo.gl/5BFDaZ ►Instagram: http://www.instagram.com/eurogamerspain;Eurogamerspain;-1;;43598;3324;97;0;157
s-BSpFRa_eU;2019-12-07T17:10:42.000Z;BALON GIGANTE y CORNER OLIMPICO!! MINIJUEGOS de FUTBOL;INSTAGRAM: https://www.instagram.com/kokodc94/  MohamadOu: https://www.instagram.com/_dampha/ Sr. Juez: https://www.instagram.com/issadembele_99/?igshid=uh3kd4j1p85a  TWITTER: https://twitter.com/KokoDC_ Business: kokodc@youplanet.es;KOKO DC;-1;koko,koko dc,koko dc futbol,minijuegos futbol,minijuegos,corner olimpico,retos futbol,challenge futbol,faltas,reto faltas,penaltis,penalti challenge,balon gigante,koko dc balon gigante,koko dc vs,vs,partido,partidillo,penaltis balon gigante,koko dc chilenas;200422;20209;159;0;588
ez6VtnDy62g;2019-12-07T13:00:07.000Z;Pablo López reacciona a la actuación de Daniel García | Exclusivo | La Voz Kids Antena 3 2019;Suscríbete al canal de La Voz Kids: https://www.youtube.com/channel/UCVr4HNzc-0y2GYEh9UfQYJw La Voz Kids en ATRESplayer PREMIUM: https://www.atresplayer.com/antena3/programas/la-voz-kids/  Pablo López se emociona al ver la actuación de Daniel García cantando una de sus canciones: 'El Mundo'.  LA VOZ SOCIAL:  Síguenos en Instagram: https://www.instagram.com/lavozkids/ Síguenos en Twitter: https://twitter.com/LaVozKids Síguenos en Facebook: https://www.facebook.com/LaVozKids/  #VideoReacción #PabloLópez #LaVozKids;La Voz Kids Antena 3;-1;La Voz Kids,Antena 3,The Voice Kids,La Voz Kids Antena 3,Pablo López,Reaccion,Exclusivo,Coaches;233113;5383;83;0;0
_2yLnTgHSFQ;2019-12-07T22:03:51.000Z;Dolores de Navidad | Casi Creativo;Dolores de Navidad Casi Creativo, canal de vídeos animados, algunos entretenidos, algunos interesantes. Vídeo nuevo cada semana. Like, Comenta, Comparte!  Gracias por suscribirte!  Facebook: https://www.facebook.com/CasiCreativo/ Twitter: https://twitter.com/fredforrito?lang=es Instagram: https://www.instagram.com/casicreativo/  Si te gusta la música de este canal, descarga el disco “Casi Creativo La Música” aquí: ITUNES https://itunes.apple.com/album/id1271873668?ls=1&app=itunes GOOGLE PLAY https://play.google.com/store/music/artist/Casi_Creativo?id=Abtqsx2b77xdqlrpizwqg2n5wdi Y el disco “Casi Creativo Más Música” aquí: ITUNES http://itunes.apple.com/album/id1439809373?ls=1&app=itunes GOOGLE PLAY https://play.google.com/store/music/album?id=Bwgg5lkulswhefr6olist6orcum  Si quieres aprender hacer animaciones como esta descarga el videotutorial “Cómo hacer animaciones” de Casi Creativo. Click aquí:  http://www.casicreativo.com/comohaceranimaciones;Fred Lammie;-1;dolores de navidad,cosas de navidad,casi creativo,fred lammie,dolor de navidad;550211;48628;448;0;2879
05RMFrQUAH4;2019-12-05T23:13:33.000Z;Juhn y Lenny Tavarez - Dias Lluviosos ☔️ [VIDEO OFICIAL];#DíasLluviosos Video Oficial de Juhn junto a Lenny Tavarez Escúchalo en tu plataforma digital favorita:  En Spotify: https://ffm.to/diaslluviosos_sp En Apple Music:  https://ffm.to/diaslluviosos_ap   Sigue a Juhn ➖ Facebook: https://smarturl.it/Juhn_fb ➖ Instagram: https://smarturl.it/Juhn_ig  ➖ YouTube: https://smarturl.it/Juhn_yt  ➖ Spotify: https://smarturl.it/Juhn_sp  Lyrics (Juhn)  Baby el clima se presta pa que tú y yo Hagamos cositas frescas  Debajo de las sábanas  Y que el televisor se quede prendido  Tú olvídate de salir del cuarto   Acuéstate  Relájate  Que quiero que me lo hagas  El día entero  El día entero   Y es que los días lluviosos  Me dan con llamarte  No sé tal vez sera baby que extraño verte  Tú eres la medicina y ya quiero curarme  Si el amor es lo más que yo disfruto hacerte   (Lenny)  Es que los días lluviosos   Me dan con llamarte  No sé tal vez sera baby que extraño verte  Tú eres la medicina y ya quiero curarme  Si el amor es lo más que yo disfruto hacerte   (Juhn)  La nubes estan grises llamé pa’ ver que haces bebé  Yo aquí en casa solo esperando a que tú pases  A visitarme bebé y de ver pa' calentarnos bebe  Y provocarte un aguacero abajo cuando te de  Puedes quedarte lunes y martes, miercoles no llueve y puede que el jueves no escampe   Mi mente se nubla cuando empiezo a imaginarte  Dime como hago pa’ no pensarte  Tú olvidate de salir del cuarto  Acuéstate  Relájate  Que quiero que me lo hagas  El día entero  El día entero   (Lenny)  Es que los días lluviosos  Me dan con llamarte  No sé tal vez sera baby que extraño verte  Tú eres la medicina y ya quiero curarme  Si el amor es lo más que yo disfruto hacerte   (Juhn)  Es que los días lluviosos  Me dan con llamarte  No sé tal vez sera baby que extraño verte  Tú eres la medicina y ya quiero curarme  Si el amor es lo más que yo disfruto hacerte   (Lenny)  El día está  Triple S  Sexo sábanas sin ropa y un beso por cada gota  Que está lloviendo   Y mi cama esta esperando  Hoy quiero comerte toda  Llega tensa pero te relajo  Tú te muerdes cuando yo te bajo  Hoy va a haber vientos huracanados   La lengua se puso pa’l trabajo baby  Nena maldición ponte en posición  Esta es tu canción  Ven pa’ echarte la bendición  Y que recuerdes   Cuando escampe  Lo que hicimos  If you want we can fuck in el motel  Le he subido y no va a retroceder  Alerta de inundación te quiero ver   Olvídate de salir del cuarto  Acuéstate  Relájate  Que quiero que me lo hagas  El día entero  El día entero   Juhn)   Es que los días lluviosos  Me dan con llamarte  No sé tal vez sera baby que extraño verte  Tú eres la medicina y ya quiero curarme  Si el amor es lo más que yo disfruto hacerte   (Lenny)  Es que los días lluviosos  Me dan con llamarte  No sé tal vez será baby que extraño verte  Tú eres la medicina y ya quiero curarme  Si el amor es lo más que yo disfruto hacerte  #Juhn #LennyTavarez;JuhnTV;-1;Juhn,lenny tavarez,juhn dias lluviosos,lenny tavarez dias lluviosos,dias lluviosos,lenny dias lluviosos,lenny tavarez dias,dias lluviosos lenny tavarez,juhn el all star,juhn recuerdos,recuerdos,juhn curiosidad,curiosidad,recuerdos remix,juhn el all star trap,ganga remix,juhn ganga,amenazzy,trap 2019,trap latino,lenny tavarez 2019,Myke Towers pensarte,Hola remix,Sech y ozuna,ozuna nibiru,dj Luian musica,Farruko musica,Darell no vuelvas mas;1383184;72936;658;0;1461
BPxgNJf5R1o;2019-12-07T22:53:19.000Z;#HayTiro🥊💥  ¡¡El mejor análisis del gran combate entre Andy Ruiz y Anthony Joshua!! 😎☝🏻🏆;------------------------------- Encuentra más información en:  Sitio oficial: http://www.aztecadeportes.com  Síguenos en:    Facebook: https://www.facebook.com/aztecadeportes/  Twitter: https://twitter.com/AztecaDeportes  Instagram: https://www.instagram.com/aztecadeportes;Azteca Deportes;-1;futbol mexicano,Fut Azteca,Azteca Deportes,Liga MX,Luis García,Christian Martinoli,Jorge Campos,Carlos Guerrero,TV Azteca;684317;3974;690;0;1512
cXWlIW5q_oc;2019-12-07T19:45:00.000Z;Yo era amigo de Luisa Fernanda W... 😡 pero SE ACABÓ MENTIR! 🔥 (el caso Legarda);Si quieres apoyar el canal y llevarte un saludo personalizado ► http://www.patreon.com/DalasReview;Dalas Review;-1;dalas,dalas review,dalasreview,luisa fernanda w,luisa w,fernanda w,legarda,cancion,song,cantante,videoclip;603927;57766;2885;0;8008
2I9LG0A2OBY;2019-12-07T16:00:00.000Z;Comiendo en Carrefour como en un restaurante!! Momentos Divertidos;Comiendo en Carrefour como en un restaurante!! Momentos Divertidos  Suscríbete: https://www.youtube.com/channel/UCkBX...  Consultas empresariales: momentosdivertidoschannel@gmail.com  Instagram: @momentos.divertidos @bego.md @jordi.md  Tick Tock @jordiybegomd  Facebook https://www.facebook.com/Momentos-Div...  Twitter @MomentDivert  Google+ https://plus.google.com/u/0/  Apartados de Correos: Ap 28 08100 Mollet del Valles;Momentos Divertidos;-1;momentos divertidos,bego,jordi,bego y jordi,humor,challenge,reto,diversión,divertido,entretenimiento,life style,funny videos,carrefour,mercadona vs carrefour,24 horas carrefour,comida carrefour,comiendo dentro del carrefour,comida rápida,novedades carrefour,probando comida;63301;2429;154;0;428
jvnw0dyav2o;2019-12-05T05:36:28.000Z;Casper Magico, Bryant Myers, Alex Rose & Juhn - Fantasmita Remix (Video Oficial);Flow La Movie & Los Magicos presentan a Casper Magico, Bryant Myers, Alex Rose & Juhn en  Fantasmita Remix .  #CasperMagico #BryantMyers #Juhn #AlexRose #FantasmitaRemix;Casper Magico;-1;casper magico,bryant myers,alex rose,juhn,fantasmita remix,fantasmita,casper magico fantasmita,te bote,casper magico juhn,casper magico bryant myers,bryant myers juhn,casper magico bryant myers alex rose juhn fantasmita remix;3462532;79022;954;0;1764
86yb75TaVRg;2019-12-08T23:10:11.000Z;10.000Kcal DE COMIDA SANA - Especial 400k suscriptores;;Joe Burgerchallenge;-1;;27486;1546;66;0;45
TJ9LEyeHpXw;2019-12-05T16:06:30.000Z;Bnet improvisa contra Cristiano, Justin Bieber, Rosalía y Trump #BnetEnyu;Bnet tiene zascas para todo el mundo.  Si esto te ha gustado, te gustarán las tarifas de Vodafone yu, entra en http://yu.vodafone.es y hazte Yuser.  ¡Síguenos en nuestras redes sociales! Twitter: https://twitter.com/vodafoneyu Facebook: https://www.facebook.com/VodafoneYU Instagram: https://www.instagram.com/vodafoneyu/ Suscríbete a nuestro canal de Youtube: https://www.youtube.com/user/yunotepierdasnada?sub_confirmation=1  E-mail de contacto y para asistir de público al programa de radio: Publico.yunotepierdasnada@gmail.com  Y si ya eres yuser, entra en Mi Vodafone y consulta tu saldo gratis, renueva tu beneficio, y entérate de todas las novedades y promociones: m.vodafone.es/app_mivodafone;Vodafone yu;-1;yu no te pierdas nada,Europa FM,vodafone yu,vodafone,yuser,octava temporada,yu,radio,humor,Ana Morgade,Ana Morgade yu,bnet,batalla de gallos,freestyle;159395;6455;160;0;144
GS5HAImFVcY;2019-12-08T20:00:03.000Z;ENCONTRAMOS UN CUERPO SIN VIDA EN EL CEMENTERIO ?!;ENCONTRAMOS UN CUERPO SIN VIDA EN EL CEMENTERIO ?! Nuevo video con ivax dece gt y jajalex, entramos en el cementerio y pasa esto. ❤️ Suscríbete: https://goo.gl/Bm47PJ 📷 Instagram: https://www.instagram.com/nicksaurus11/ 🐦 Twitter: https://twitter.com/NickSaurus11 🎥 Canal secundario: https://www.youtube.com/channel/UClpYFBChlU2QPSPcJIN9-cQ ✉️ Business: nicksauruscontacto@gmail.com  👉 Salen en el vídeo:   💙 Canal Dece GT: https://www.youtube.com/decegt 💙 Instagram Dece GT: https://instagram.com/decegt  💚 Canal Ivax: https://www.youtube.com/soyivax 💚 Instagram Ivax: https://instagram.com/soyivax  💜 Canal Jajalex: https://www.youtube.com/jajalex 💜 Instagram Jajalex: https://instagram.com/jajalexruiz;NickSaurus;-1;nicksaurus,nick,saurus,nicksaurus11,dece gt,elected,jajalex,ivax,suspense,decegt,dcgt,entramos al cementerio,encontramos un cuerpo,encontramos un cuerpo en el cementerio,payaso,UN PAYASO INTENTA ENTRAR EN CASA,el payaso,espantapajaros;16316;1653;29;0;112
x4foTBfiX3g;2019-12-06T20:00:07.000Z;ARK - NUEVO RAID GAMES III - NUEVO MAPA! - Nexxuz;EL DIRECTO COMENZARA EL DÍA 7 DE DICIEMBRE A LAS 19:00 EN FACEBOOK!  Una hora antes lo anunciare por twitter y por youtube por si queréis pasaros. 🔴DIRECTO FB: https://fb.gg/NexxuzHDOficial Codigo de Fortnite: NexxuzHD Twitter: https://twitter.com/NexxuzHD Instagram: https://instagram.com/nexxuzofficial/  Facebook: https://www.facebook.com/NexxuzHDOficial  Me encanta el ARK y Conan Exile, intentaré subir ambos juegos y algunos juegos random :D;Nexxuz World;-1;ARK survival evolved,serie ark,ark survival serie,casa gigante ark,nexxuz,nexx,nexus,gameplay ark,ark pc,ARK,dino,dinosaurio,juego,pop life,nexxuzhd,pop life ladron,policia pop life,gta,gta rolplay,mejores momentos,gta roplay mejores;343815;45256;964;0;2743
LJXQJ32KoZ0;2019-12-07T17:37:03.000Z;REACCIONANDO A LAS MEJORES RIMAS DE LA RED BULL CON BIZARRAP;↓ Dale a Mostrar más ↓  ¡Si te gusto el vídeo no olvides suscribirte y darle a like! ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬  ✉ MIS REDES: ↠Instagram: https://instagram.com/martinpdisalvo/ ↠Twitter: https://twitter.com/martinpdisalvo  ✉ ERIVILLALVA: ↠Instagram: https://www.instagram.com/erivillalva/  ✂ EDITORES ↠Vídeo: ↠Karim: https://www.instagram.com/karimvicentin/  Instagram CoscuArmy Official: https://www.instagram.com/coscuarmyoficial/;Coscu;-1;Coscu,Coscu Army,Martin Perez Disalvo,Frankkaster,Adolfina,Reaccion,La Chilena,Zeko,RED,BULL,BZRP,MEJORES,RIMAS,2019,WOS,TRUENO,REACCION;489600;31878;490;0;1760
P9YwNtBS4m4;2019-12-06T05:00:12.000Z;Ir Sais, Rauw Alejandro - Dream Girl (Remix - Official Video);Ir Sais & Rauw Alejandro - Dream Girl (Remix)  Música Disponible:   Apple Music: https://smarturl.it/DreamGirlRemix/applemusic  Spotify: https://smarturl.it/DreamGirlRemix/spotify  Amazon Music: https://smarturl.it/DreamGirlRemix/az  Youtube: https://smarturl.it/DreamGirlRemix/youtube  iTunes: https://smarturl.it/DreamGirlRemix/itunes  Google Play: https://smarturl.it/DreamGirlRemix/googleplay   Redes:   Ir-sais Instagram: https://www.instagram.com/irsais/ Facebook:  https://www.facebook.com/irsais/ Snapchat: ir-sais  Rauw Alejandro Instagram: https://www.instagram.com/rauwalejandro Facebook: https://www.facebook.com/rauwalejandro  Twitter: https://twitter.com/rauwalejandroIr Sais & Rauw Alejandro - Dream Girl Remix (Official Video)  Música Disponible:   Apple Music: https://smarturl.it/DreamGirlRemix/applemusic  Spotify: https://smarturl.it/DreamGirlRemix/spotify  Amazon Music: https://smarturl.it/DreamGirlRemix/az  Youtube: https://smarturl.it/DreamGirlRemix/youtube  iTunes: https://smarturl.it/DreamGirlRemix/itunes  Google Play: https://smarturl.it/DreamGirlRemix/googleplay   Redes:   Ir-sais Instagram: https://www.instagram.com/irsais/ Facebook:  https://www.facebook.com/irsais/ Snapchat: ir-sais  Rauw Alejandro Instagram: https://www.instagram.com/rauwalejandro Facebook: https://www.facebook.com/rauwalejandro  Twitter: https://twitter.com/rauwalejandro  #IrSais #RauwAlejandro #DreamGirlRemix   #IrSais #RauwAlejandro #DreamGirlRemix  Official Music Video by Ir Sais & Rauw Alejandro performing “Dream Girl (Remix)” (C) 2019 Sony Music Entertainment US Latin LLC;IrsaisVEVO;-1;rauw alejandro,rauw,rauw alejandro 2019,trap latino,urbano latino,reggaeton nuevo,reggaeton,dream girl remix,dreamgirl,dreamgirlremix,curacao,aruba,korsou,brazi,lzouk,kizomba,daddy yankee,dura,sfb,armoo,funx,dream,sonymusic,Dream Girl,Ir Sais & Rauw Alejandro,Latin Urban,Sony Music Latin;488195;36253;200;0;601
98Cp2VzUrJ0;2019-12-08T14:00:00.000Z;SI TE RÍES... MEME PERD0NAS GT #24;Instant Gaming (Juegos PC -70%): https://www.instant-gaming.com/igr/vicio/ Twitch: http://www.twitch.tv/vicioonemoretime Instagram: https://www.instagram.com/vicioomtoficial/ CAMISETAS MOLONAS: https://teespring.com/es/stores/tienda-omt https://www.facebook.com/VicioOMT https://twitter.com/VicioOMT Canal de ROSGAMER: https://www.youtube.com/channel/UCCOJMSONe7sSt6qOikRvO4Q Canal de SrLombard: https://www.youtube.com/channel/UCMsbU4qIDuuhPfZmoDqTojg  Juegos baratos: http://www.instant-gaming.com/igr/vicio/ Mi server de DISCORD: https://discord.gg/vicio Música de mi banda CHUBBY MOSH: https://www.youtube.com/channel/UC55cfLiph-ZThUmQUvTLPsw SPOTIFY: https://open.spotify.com/artist/4cUfEMNmDDUxmeE4KsweiG Instagram de CHUBBY MOSH: https://www.instagram.com/chubbymosh/ Descarga gratis sus álbums: https://archive.org/details/TrilogiaChubbyMosh 2º álbum https://archive.org/details/chubbymoshelsegundo (1º álbum versión Instrumental): https://archive.org/details/JimenezylosSantos/v2 (1º álbum versión con voces): https://archive.org/details/chubbymoshhomonimo  https://www.facebook.com/ChubbyMosh/ https://twitter.com/Chubby_Mosh Otras músicas usadas aquí: https://archive.org/details/freemetalsongsvolume1/v2 https://archive.org/details/DavidFauCasquelcosillabinilla https://archive.org/details/DavidFauCasquelmusicasparami   Si queréis apoyar el canal, aquí podéis aportar lo que queráis: https://streamlabs.com/vicioonemoretime  Mi BANDCAMP (poned 0,00 en el precio, pero BANDCAMP pone un límite de 200 descargas gratuitas al mes, no es culpa mía, pero recordad que arriba tenéis otros links gratuitos): https://bestplugins.bandcamp.com/  Mis aplicaciones para ANDROID y CHROME (creadas por http://www.juegosdesurvival.com/): ANDROID: https://play.google.com/store/apps/details?id=com.mobincube.android.sc_3HN2AH CHROME: http://myapp.wips.com/vicio-one-more-time1  APP gratuita sorteos diarios claves STEAM random: https://play.google.com/store/apps/details?id=com.mobincube.android.sc_3IBP59  Capturado usando STREAM LABS OBS (https://streamlabs.com/slobs/d/3353027), a 1080p, 60 fps.  Mi PC: CPU: i7 6700K (4GHz) RAM: 16 Gigas HyperX Savage DDR4 2133 PC4-17000 Tarjeta gráfica: NVIDIA RTX 2080 Monitor 31.5pulgadas: TCL T32M6C (https://www.gearbest.com/desktop-computer-monitor/pp_614263.html?lkid=11391173) Placa base: GIGABYTE B150 HD3P (http://es.gigabyte.com/) Teclado: OZONE STRIKE PRO (https://www.ozonegaming.com/es/product/strike-pro) Ratón: RAZER DEATHADDER Auriculares Razer Kraken 7.1 V2 (https://www2.razerzone.com/es-es/gaming-audio/razer-kraken-71-v2) Micrófono: ModMic Wireless (es independiente de los auriculares, se pega en cualquier auricular o superficie https://antlionaudio.com/products/modmic-wireless) Torre: Hummer ZX Webcam: Logitech Brio Silla: DXRacer Racing Pro (https://www.dxracer-europe.com/formula-series/dxracer/formula-f08-no);Vicio ONE MORE TIME!!!!;-1;gameplay,español,vicio,one more time,omt,gameplay español,castellano,video,youtube,mejores momentos,risas,risa,lol,ries,personaje,emision,vicio one more time,meme,memes,2019,compilation,si te ries,meme perd0nas,meme perdonas,pierdes,ylyl,you laugh,you lose,dont laugh,reddit,top,momos,si te ries meme perdonas,si te ries pierdes;53995;4878;40;0;356
1_y9KbPQhyA;2019-12-08T22:41:27.000Z;Las Predicciones Más Impactantes Para 2020;Como ocurre todos los años a finales de año, aparecen predicciones para el año siguiente tanto de gente de negocios importante, como de organizaciones y personajes célebres. En este programa vamos a analizar las más impactantes para 2020  ►Suscríbete a Atraviesa lo desconocido: http://goo.gl/JHK2X7 ►Mi canal de noticias: http://goo.gl/KSJwUN ►Mi canal secundario: http://goo.gl/aIn6AY  ►Mi Web: http://atraviesalodesconocido.blogspot.com.es/  ★↓Sígueme en mis redes sociales↓★  Facebook: https://www.facebook.com/Atraviesalodesconocido Twitter: https://twitter.com/AtraviesaLoDesc Dailymotion: http://www.dailymotion.com/Atraviesalodesconocido  Más información y fuentes:  https://www.vice.com/en_us/article/d7ykxx/us-power-will-decline-under-trump-says-futurist-who-predicted-soviet-collapse  https://www.europapress.es/portaltic/ciberseguridad/noticia-expertos-ciberseguridad-creen-deepfakes-seran-proxima-frontera-fraude-empresarial-partir-2020-20191128172120.html  https://www.home.saxo/insights/content-hub/articles/2019/09/27/monthly-macro-outlook-looking-forward-to-2020  https://www.home.saxo/insights/news-and-research/thought-leadership/outrageous-predictions  https://www.home.saxo/-/media/documents/campaigns/outrageous-predictions/outrageouspredictions2020.pdf  https://www.wien.info/es/music-stage-shows/beethoven-2020/beethoven-exhibitions  https://www.prnewswire.com/news-releases/its-judgment-time-according-to-the-economists-the-world-in-2020-300962898.html  https://www.ciberseguridadlogitek.com/predicciones-de-ciberseguridad-para-2020/  https://blog.checkpoint.com/2019/10/24/2020-vision-check-points-cyber-security-predictions-for-the-coming-year/;Atraviesa lo desconocido;-1;2020,predicciones 2020,TheEconomist 2020,2020 pasara en el mundo,Saxo Bank,EEUU,futuro de EEUU,Atraviesa lo desconocido;73430;6517;158;0;496
808wnl8-r-U;2019-12-08T11:00:02.000Z;'Esto se lo hacéis a Adara con su marido el próximo día': El reencuentro de Diego y Estela | GH VIP;Después de haber tenido los encuentros con Kiko y Sofía y de ver un vídeo de las primeras reacciones de Diego Matamoros, Estela recibía por fin la sorpresa más esperada. Diego Matamoros entraba en el búnker para sorprender a su chica con un ramo de flores y para intentar tranquilizarla después de todo lo que había vista. 82 días después la pareja volvía a encontrarse.  ¡Suscríbete al canal! https://www.youtube.com/channel/UCRIm-MUQxRck8ZCgsdyHzyw?sub_confirmation=1  Suscríbete a Mediaset España para estar a la última de todo el contenido de tu televisión favorita, HAZ CLICK AQUÍ: https://www.youtube.com/channel/UC3hQI9c_MZPSDWNLF05OQGQ?sub_confirmation=1  No olvides seguirnos en todas nuestras redes sociales:  Instagram: https://www.instagram.com/supervivientestv Facebook: http://www.facebook.com/supervivientetv Twitter: https://twitter.com/supervivientes;Mediaset Reality;-1;reality,reality show,telecinco,mediaset,tele5,concursantes,concurso,famosos,corazón,diego matamoros,estela grande,gh vip 7,gran hermano vip,gran hermano,kiko matamoros,gh vip,kiko jimenez,kiko jiménez,gh vip 7 directo,sofia suescun;25019;416;28;0;27
G1BBLWU8A2Q;2019-12-08T12:03:53.000Z;EL TERMÓMETRO, CON OUTCONSUMER;Hoy ponemos a prueba a Outconsumer, un viejo conocido de YouTube y presentador de programas de NBA y NBA2K.  #NBA #TestNBA #Outconsumer  Página WEB: https://www.drafteados.com/ Tienda de ropa: https://www.drafteados.com/tienda  Drafteados es un proyecto periodístico de NBA en España. El canal está asociado a nbamaniacs.  Os esperamos también en nuestras redes sociales:   Twitter: https://twitter.com/drafteados Instagram: https://www.instagram.com/drafteados/  Suscríbete y no te pierdas nada - https://www.youtube.com/drafteadosNBA;Drafteados - NBA en español;-1;nba,drafteados,outconsumer,outconsumer canijo,termometro drafteados,termometro,jose saenz de tejada,sergio andres,juegos nba,preguntas y respuestas nba,programa nba,noticias nba,informacion nba,analisis nba,luka doncic,lebron james,los angeles lakers,boston celtics,curiosidades nba,historias nba,basket lover nash,outconsumer nba2k;32268;3110;22;0;154
bkNhMT0U8YI;2019-12-08T18:50:42.000Z;RIQUELME, TOTTI, PLATINI... | Creamos NUEVOS ICONOS para FIFA 20;Hacemos nuevos #iconos en #FIFA20 #UltimateTeam.   ¡Suscríbete a nuestro canal!: http://bit.ly/2kbAUl5  Suscríbete al MAGAZINE: https://bit.ly/2KQ4qqR  NUESTRO PODCAST ▶SPOTIFY: https://spoti.fi/2SUfZjg ▶APPLE PODCAST: https://apple.co/2M7k3tY ▶IVOOX: https://bit.ly/2FyCxlV  REDES SOCIALES  ▶ Instagram: https://www.instagram.com/charlasdefutbol/  ▶ Twitter: https://twitter.com/CharlasDeFutbol  ▶ Facebook: https://www.facebook.com/CharlasDeFutbol/   ➪ Juan Arroita  - Instagram: https://instagram.com/juanarroita  - Twitter: https://twitter.com/JuanArroita  - YouTube: https://bit.ly/2Bryepd   ➪ Guille Glez  - Instagram: https://www.instagram.com/guille_glez_/  - Twitter: https://twitter.com/Guille_Glez_  - YouTube: https://bit.ly/2bnQoh1  ➪ Diego Campoy  - Instagram: https://www.instagram.com/dcampoy10/  - Twitter: https://twitter.com/DCampoy10  - YouTube: https://bit.ly/32xqpdx  ➪ Andrés Cabrera  - Instagram: https://www.instagram.com/andrescabreraq  - Twitter: https://twitter.com/AndresCabreraQ  ➪ Bárbara Quesada  -  Instagram: https://www.instagram.com/barbaraquesada/  - Twitter: https://twitter.com/barbaraquesadav  ▶ E-Mail: info@kaisermediagroup.com ▶ WhatsApp: +34 682 51 35 92  ▶ Página Web: https://charlasdefutbol.com/;Charlas de Fútbol;-1;charlas de futbol,fifa 20,fifa20,iconos fifa 20,ultimate team,nuevos iconos,totti fifa 20,riquelme fifa 20,di stefano fifa 20,iconos prime,icons fifa20;37562;4200;34;0;529
QylqgMt15Bs;2019-12-05T10:27:33.000Z;Mi Consuelo;Provided to YouTube by SonoSuite  Mi Consuelo · Keen Levy · RVFV  Mi Consuelo  ℗ Ophion Agency  Released on: 2019-12-06  Auto-generated by YouTube.;Keen Levy - Topic;-1;Keen,Levy,RVFV,Mi,Consuelo;106504;4789;64;0;84
89Ae8cZL_gI;2019-12-08T18:02:20.000Z;لالة حادة كتبني فران جديد من بعدما هدمولها القديم;Site web : https://marbouha.tv/  Page Facebook : https://www.facebook.com/chainemarbouha/  Instagram : https://www.instagram.com/marbouha_tv/  Chaine youtube : https://www.youtube.com/channel/UCOhHFq20n5Crcg-13BM7v_w;لالة حادة | Lala hada;-1;;94557;6860;235;0;924
